function_index,prompt,sample_index,code_segment,Size,Min,Average,Max,Exception
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",1,['def funcImp(arr):\n    n = len(arr) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arr)\n    return expected_sum - actual_sum'],1000,0.0002733999990596203,0.00029901800000516234,0.0005854000010003801,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",1,['def funcImp(arr):\n    n = len(arr) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arr)\n    return expected_sum - actual_sum'],10000,0.0026521999989199685,0.002919529000027978,0.0032684999987395713,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",1,['def funcImp(arr):\n    n = len(arr) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arr)\n    return expected_sum - actual_sum'],100000,0.11117079999894486,0.1300733170001149,0.14388099999996484,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",2,['def funcImp(nums):\n    n = len(nums)\n    sum_nums = sum(nums)\n    sum_all = (n + 1) * (n + 2) // 2\n    return sum_all - sum_nums'],1000,0.0002741999996942468,0.00029940999995233143,0.0004934999997203704,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",2,['def funcImp(nums):\n    n = len(nums)\n    sum_nums = sum(nums)\n    sum_all = (n + 1) * (n + 2) // 2\n    return sum_all - sum_nums'],10000,0.0027038999996875646,0.002886209999942366,0.003514500000164844,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",2,['def funcImp(nums):\n    n = len(nums)\n    sum_nums = sum(nums)\n    sum_all = (n + 1) * (n + 2) // 2\n    return sum_all - sum_nums'],100000,0.11296550000042771,0.13291133700005958,0.1618543000004138,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",3,['def funcImp(arr):\n    n = len(arr) + 1\n    expected_sum = n * (n + 1) / 2\n    actual_sum = sum(arr)\n    return int(expected_sum - actual_sum)'],1000,0.0002880000010918593,0.0003161440001167648,0.0005736000002798392,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",3,['def funcImp(arr):\n    n = len(arr) + 1\n    expected_sum = n * (n + 1) / 2\n    actual_sum = sum(arr)\n    return int(expected_sum - actual_sum)'],10000,0.0026276000007783296,0.002819777000022441,0.0033703000008245,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",3,['def funcImp(arr):\n    n = len(arr) + 1\n    expected_sum = n * (n + 1) / 2\n    actual_sum = sum(arr)\n    return int(expected_sum - actual_sum)'],100000,0.10991540000031819,0.1309607710000091,0.14060760000029404,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",4,['def funcImp(arr):\n    n = len(arr)\n    total_sum = (n + 1) * (n + 2) // 2\n    sum_arr = sum(arr)\n    return total_sum - sum_arr'],1000,0.0002738999992288882,0.00029869900003177464,0.0006472999994002748,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",4,['def funcImp(arr):\n    n = len(arr)\n    total_sum = (n + 1) * (n + 2) // 2\n    sum_arr = sum(arr)\n    return total_sum - sum_arr'],10000,0.0026852999999391614,0.0029940329999590177,0.006248199999390636,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",4,['def funcImp(arr):\n    n = len(arr)\n    total_sum = (n + 1) * (n + 2) // 2\n    sum_arr = sum(arr)\n    return total_sum - sum_arr'],100000,0.11196290000043518,0.1331939959999363,0.17111089999889373,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,['def funcImp(nums):\n    n = len(nums)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(nums)\n    missing_num = expected_sum - actual_sum\n    return missing_num'],1000,0.0002842999983840855,0.0003009559999918565,0.0004910000006930204,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,['def funcImp(nums):\n    n = len(nums)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(nums)\n    missing_num = expected_sum - actual_sum\n    return missing_num'],10000,0.0026918999992631143,0.002893880999963585,0.004096500000741798,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,['def funcImp(nums):\n    n = len(nums)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(nums)\n    missing_num = expected_sum - actual_sum\n    return missing_num'],100000,0.11613519999991695,0.13302081599989835,0.1569515000010142,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(nums):\n    n = len(nums) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(nums)\n    return expected_sum - actual_sum'],1000,0.00028960000054212287,0.00030065099994317277,0.0004181000003882218,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(nums):\n    n = len(nums) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(nums)\n    return expected_sum - actual_sum'],10000,0.0027893000005860813,0.0029631820000031437,0.004178299999693991,N/A
0_p1_auto_find_duplicates_list_strategy,"""Quickest way to find missing number in an array of numbers. The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(nums):\n    n = len(nums) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(nums)\n    return expected_sum - actual_sum'],100000,0.11146050000024843,0.13210564199995134,0.14660680000088178,N/A
