function_index,prompt,sample_index,code_segment,Size,Min,Average,Max,Exception
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",1,"['def funcImp(num_rows):\n    if num_rows == 0:\n        return []\n    triangle = [[1]]\n    for i in range(1, num_rows):\n        prev_row = triangle[-1]\n        curr_row = [1]\n        for j in range(1, i):\n            curr_row.append(prev_row[j - 1] + prev_row[j])\n        curr_row.append(1)\n        triangle.append(curr_row)\n    return triangle']",1000,0.01917769992724061,0.019830380000639705,0.020923800067976117,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",1,"['def funcImp(num_rows):\n    if num_rows == 0:\n        return []\n    triangle = [[1]]\n    for i in range(1, num_rows):\n        prev_row = triangle[-1]\n        curr_row = [1]\n        for j in range(1, i):\n            curr_row.append(prev_row[j - 1] + prev_row[j])\n        curr_row.append(1)\n        triangle.append(curr_row)\n    return triangle']",10000,0.018925299867987633,0.019746922014746815,0.020654299994930625,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",1,"['def funcImp(num_rows):\n    if num_rows == 0:\n        return []\n    triangle = [[1]]\n    for i in range(1, num_rows):\n        prev_row = triangle[-1]\n        curr_row = [1]\n        for j in range(1, i):\n            curr_row.append(prev_row[j - 1] + prev_row[j])\n        curr_row.append(1)\n        triangle.append(curr_row)\n    return triangle']",1000000,0.018842800054699183,0.01978315699612722,0.021326499991118908,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",2,"['def funcImp(n):\n    triangle = [[1]]\n    for i in range(1, n):\n        row = [1]\n        for j in range(1, i):\n            row.append(triangle[i - 1][j - 1] + triangle[i - 1][j])\n        row.append(1)\n        triangle.append(row)\n    return triangle']",1000,0.026227000169456005,0.02783944401424378,0.02994629996828735,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",2,"['def funcImp(n):\n    triangle = [[1]]\n    for i in range(1, n):\n        row = [1]\n        for j in range(1, i):\n            row.append(triangle[i - 1][j - 1] + triangle[i - 1][j])\n        row.append(1)\n        triangle.append(row)\n    return triangle']",10000,0.026646000100299716,0.027927491003647446,0.031077200081199408,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",2,"['def funcImp(n):\n    triangle = [[1]]\n    for i in range(1, n):\n        row = [1]\n        for j in range(1, i):\n            row.append(triangle[i - 1][j - 1] + triangle[i - 1][j])\n        row.append(1)\n        triangle.append(row)\n    return triangle']",1000000,0.02658760012127459,0.027957602017559112,0.029676000121980906,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",3,"['def funcImp(numRows):\n    triangle = []\n    for i in range(numRows):\n        row = [1] * (i + 1)\n        for j in range(1, i):\n            row[j] = triangle[i - 1][j - 1] + triangle[i - 1][j]\n        triangle.append(row)\n    return triangle']",1000,0.025042399996891618,0.026416929999832063,0.028118500020354986,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",3,"['def funcImp(numRows):\n    triangle = []\n    for i in range(numRows):\n        row = [1] * (i + 1)\n        for j in range(1, i):\n            row[j] = triangle[i - 1][j - 1] + triangle[i - 1][j]\n        triangle.append(row)\n    return triangle']",10000,0.025200099917128682,0.026279367986135185,0.027892100159078836,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",3,"['def funcImp(numRows):\n    triangle = []\n    for i in range(numRows):\n        row = [1] * (i + 1)\n        for j in range(1, i):\n            row[j] = triangle[i - 1][j - 1] + triangle[i - 1][j]\n        triangle.append(row)\n    return triangle']",1000000,0.024444099981337786,0.026257499994244426,0.028806899907067418,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",4,"['from typing import List\n\ndef funcImp(num_rows: int) -> List[List[int]]:\n    """"""\n    Generates Pascal\'s Triangle.\n    :param num_rows: Input number of rows.\n    :return: 2D list of integers representing Pascal\'s Triangle.\n    """"""\n    triangle = []\n    for row_num in range(num_rows):\n        row = [None for _ in range(row_num + 1)]\n        row[0], row[-1] = (1, 1)\n        for j in range(1, len(row) - 1):\n            row[j] = triangle[row_num - 1][j - 1] + triangle[row_num - 1][j]\n        triangle.append(row)\n    return triangle']",1000,0.03045630012638867,0.031955939016770574,0.03333880007266998,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",4,"['from typing import List\n\ndef funcImp(num_rows: int) -> List[List[int]]:\n    """"""\n    Generates Pascal\'s Triangle.\n    :param num_rows: Input number of rows.\n    :return: 2D list of integers representing Pascal\'s Triangle.\n    """"""\n    triangle = []\n    for row_num in range(num_rows):\n        row = [None for _ in range(row_num + 1)]\n        row[0], row[-1] = (1, 1)\n        for j in range(1, len(row) - 1):\n            row[j] = triangle[row_num - 1][j - 1] + triangle[row_num - 1][j]\n        triangle.append(row)\n    return triangle']",10000,0.03036270011216402,0.03203535500215367,0.035169299924746156,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",4,"['from typing import List\n\ndef funcImp(num_rows: int) -> List[List[int]]:\n    """"""\n    Generates Pascal\'s Triangle.\n    :param num_rows: Input number of rows.\n    :return: 2D list of integers representing Pascal\'s Triangle.\n    """"""\n    triangle = []\n    for row_num in range(num_rows):\n        row = [None for _ in range(row_num + 1)]\n        row[0], row[-1] = (1, 1)\n        for j in range(1, len(row) - 1):\n            row[j] = triangle[row_num - 1][j - 1] + triangle[row_num - 1][j]\n        triangle.append(row)\n    return triangle']",1000000,0.030512299854308367,0.031998442001640794,0.03334470000118017,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",5,"['def funcImp(num_rows):\n    pascal_triangle = [[1], [1, 1]]\n    for i in range(2, num_rows):\n        row = [1]\n        for j in range(1, i):\n            value = pascal_triangle[i - 1][j - 1] + pascal_triangle[i - 1][j]\n            row.append(value)\n        row.append(1)\n        pascal_triangle.append(row)\n    return pascal_triangle']",1000,0.027689100010320544,0.02923164400504902,0.03263509995304048,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",5,"['def funcImp(num_rows):\n    pascal_triangle = [[1], [1, 1]]\n    for i in range(2, num_rows):\n        row = [1]\n        for j in range(1, i):\n            value = pascal_triangle[i - 1][j - 1] + pascal_triangle[i - 1][j]\n            row.append(value)\n        row.append(1)\n        pascal_triangle.append(row)\n    return pascal_triangle']",10000,0.027660700026899576,0.029261226987000555,0.03215969982556999,N/A
0_p15_auto_pascal_triangle_strategy,"""Pascals Triangle for Python. The implementation should be fast. The implementation should be in a function named funcImp that takes a single number of raws as a parameter.""",5,"['def funcImp(num_rows):\n    pascal_triangle = [[1], [1, 1]]\n    for i in range(2, num_rows):\n        row = [1]\n        for j in range(1, i):\n            value = pascal_triangle[i - 1][j - 1] + pascal_triangle[i - 1][j]\n            row.append(value)\n        row.append(1)\n        pascal_triangle.append(row)\n    return pascal_triangle']",1000000,0.02707220008596778,0.029391018010210247,0.03292719996534288,N/A
